dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
26/01/2020,26,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
25/01/2020,25,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
24/01/2020,24,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
23/01/2020,23,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
22/01/2020,22,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
21/01/2020,21,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
20/01/2020,20,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
19/01/2020,19,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
18/01/2020,18,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
17/01/2020,17,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
16/01/2020,16,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
15/01/2020,15,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
14/01/2020,14,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
13/01/2020,13,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,0.0
12/01/2020,12,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
11/01/2020,11,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
10/01/2020,10,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
09/01/2020,9,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
08/01/2020,8,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
07/01/2020,7,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
06/01/2020,6,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
05/01/2020,5,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
04/01/2020,4,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
03/01/2020,3,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
02/01/2020,2,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
01/01/2020,1,1,2020,0,0,Austria,AT,AUT,8858775.0,Europe,
31/12/2019,31,12,2019,0,0,Austria,AT,AUT,8858775.0,Europe,
01/10/2020,1,10,2020,110,1,Azerbaijan,AZ,AZE,10047719.0,Europe,15.63538948
30/09/2020,30,9,2020,58,2,Azerbaijan,AZ,AZE,10047719.0,Europe,15.94391722
29/09/2020,29,9,2020,38,2,Azerbaijan,AZ,AZE,10047719.0,Europe,16.50125765
28/09/2020,28,9,2020,128,1,Azerbaijan,AZ,AZE,10047719.0,Europe,16.87945294
27/09/2020,27,9,2020,108,2,Azerbaijan,AZ,AZE,10047719.0,Europe,17.14817064
26/09/2020,26,9,2020,101,2,Azerbaijan,AZ,AZE,10047719.0,Europe,17.41688835
25/09/2020,25,9,2020,162,1,Azerbaijan,AZ,AZE,10047719.0,Europe,18.03394382
24/09/2020,24,9,2020,146,2,Azerbaijan,AZ,AZE,10047719.0,Europe,17.83489367
23/09/2020,23,9,2020,98,2,Azerbaijan,AZ,AZE,10047719.0,Europe,18.12351639
22/09/2020,22,9,2020,92,1,Azerbaijan,AZ,AZE,10047719.0,Europe,18.5315692
21/09/2020,21,9,2020,146,1,Azerbaijan,AZ,AZE,10047719.0,Europe,18.50171168
20/09/2020,20,9,2020,148,2,Azerbaijan,AZ,AZE,10047719.0,Europe,18.41213911
19/09/2020,19,9,2020,117,1,Azerbaijan,AZ,AZE,10047719.0,Europe,18.54152171
18/09/2020,18,9,2020,119,2,Azerbaijan,AZ,AZE,10047719.0,Europe,18.69080933
17/09/2020,17,9,2020,141,3,Azerbaijan,AZ,AZE,10047719.0,Europe,19.16852969
16/09/2020,16,9,2020,114,2,Azerbaijan,AZ,AZE,10047719.0,Europe,19.29791229
15/09/2020,15,9,2020,76,2,Azerbaijan,AZ,AZE,10047719.0,Europe,19.58653501
14/09/2020,14,9,2020,155,3,Azerbaijan,AZ,AZE,10047719.0,Europe,20.0841604
13/09/2020,13,9,2020,135,2,Azerbaijan,AZ,AZE,10047719.0,Europe,19.88511024
12/09/2020,12,9,2020,163,1,Azerbaijan,AZ,AZE,10047719.0,Europe,20.41259315
11/09/2020,11,9,2020,142,1,Azerbaijan,AZ,AZE,10047719.0,Europe,20.20359049
10/09/2020,10,9,2020,175,3,Azerbaijan,AZ,AZE,10047719.0,Europe,20.15382795
09/09/2020,9,9,2020,139,1,Azerbaijan,AZ,AZE,10047719.0,Europe,19.88511024
08/09/2020,8,9,2020,89,3,Azerbaijan,AZ,AZE,10047719.0,Europe,19.8253952
07/09/2020,7,9,2020,137,3,Azerbaijan,AZ,AZE,10047719.0,Europe,20.45240318
06/09/2020,6,9,2020,161,2,Azerbaijan,AZ,AZE,10047719.0,Europe,20.77088342
05/09/2020,5,9,2020,132,2,Azerbaijan,AZ,AZE,10047719.0,Europe,20.999791100000003
04/09/2020,4,9,2020,167,3,Azerbaijan,AZ,AZE,10047719.0,Europe,21.29836633
03/09/2020,3,9,2020,154,2,Azerbaijan,AZ,AZE,10047719.0,Europe,21.01969611
02/09/2020,2,9,2020,143,2,Azerbaijan,AZ,AZE,10047719.0,Europe,20.94007605
01/09/2020,1,9,2020,126,3,Azerbaijan,AZ,AZE,10047719.0,Europe,20.82064596
31/08/2020,31,8,2020,135,2,Azerbaijan,AZ,AZE,10047719.0,Europe,20.80074094
30/08/2020,30,8,2020,188,2,Azerbaijan,AZ,AZE,10047719.0,Europe,20.57183327
29/08/2020,29,8,2020,142,3,Azerbaijan,AZ,AZE,10047719.0,Europe,19.58653501
28/08/2020,28,8,2020,137,2,Azerbaijan,AZ,AZE,10047719.0,Europe,19.19838722
27/08/2020,27,8,2020,148,1,Azerbaijan,AZ,AZE,10047719.0,Europe,18.74057187
26/08/2020,26,8,2020,133,2,Azerbaijan,AZ,AZE,10047719.0,Europe,18.19318395
25/08/2020,25,8,2020,152,1,Azerbaijan,AZ,AZE,10047719.0,Europe,17.70551107
24/08/2020,24,8,2020,169,3,Azerbaijan,AZ,AZE,10047719.0,Europe,16.97897801
23/08/2020,23,8,2020,184,3,Azerbaijan,AZ,AZE,10047719.0,Europe,16.16287239
22/08/2020,22,8,2020,162,2,Azerbaijan,AZ,AZE,10047719.0,Europe,15.37662429
21/08/2020,21,8,2020,139,0,Azerbaijan,AZ,AZE,10047719.0,Europe,15.04819153
20/08/2020,20,8,2020,146,1,Azerbaijan,AZ,AZE,10047719.0,Europe,15.09795407
19/08/2020,19,8,2020,131,1,Azerbaijan,AZ,AZE,10047719.0,Europe,15.56572193
18/08/2020,18,8,2020,124,2,Azerbaijan,AZ,AZE,10047719.0,Europe,16.51121016
17/08/2020,17,8,2020,112,0,Azerbaijan,AZ,AZE,10047719.0,Europe,17.67565355
16/08/2020,16,8,2020,89,2,Azerbaijan,AZ,AZE,10047719.0,Europe,19.40738988
15/08/2020,15,8,2020,103,4,Azerbaijan,AZ,AZE,10047719.0,Europe,21.29836633
14/08/2020,14,8,2020,91,3,Azerbaijan,AZ,AZE,10047719.0,Europe,23.43815547
13/08/2020,13,8,2020,93,2,Azerbaijan,AZ,AZE,10047719.0,Europe,25.90637736
12/08/2020,12,8,2020,84,3,Azerbaijan,AZ,AZE,10047719.0,Europe,28.59355442
11/08/2020,11,8,2020,79,2,Azerbaijan,AZ,AZE,10047719.0,Europe,31.85797692
10/08/2020,10,8,2020,87,2,Azerbaijan,AZ,AZE,10047719.0,Europe,35.01292184
09/08/2020,9,8,2020,105,5,Azerbaijan,AZ,AZE,10047719.0,Europe,38.29724936
08/08/2020,8,8,2020,129,4,Azerbaijan,AZ,AZE,10047719.0,Europe,40.446991
07/08/2020,7,8,2020,144,3,Azerbaijan,AZ,AZE,10047719.0,Europe,42.46735005
06/08/2020,6,8,2020,193,3,Azerbaijan,AZ,AZE,10047719.0,Europe,44.487709100000004
05/08/2020,5,8,2020,226,5,Azerbaijan,AZ,AZE,10047719.0,Europe,46.45830561
04/08/2020,4,8,2020,241,6,Azerbaijan,AZ,AZE,10047719.0,Europe,47.71232157
03/08/2020,3,8,2020,286,8,Azerbaijan,AZ,AZE,10047719.0,Europe,48.98624255
02/08/2020,2,8,2020,279,6,Azerbaijan,AZ,AZE,10047719.0,Europe,50.00139833
01/08/2020,1,8,2020,318,7,Azerbaijan,AZ,AZE,10047719.0,Europe,52.17104499
31/07/2020,31,7,2020,339,3,Azerbaijan,AZ,AZE,10047719.0,Europe,53.69377866
30/07/2020,30,7,2020,363,8,Azerbaijan,AZ,AZE,10047719.0,Europe,55.22646483
29/07/2020,29,7,2020,412,7,Azerbaijan,AZ,AZE,10047719.0,Europe,57.17715633
28/07/2020,28,7,2020,396,6,Azerbaijan,AZ,AZE,10047719.0,Europe,58.48093483
27/07/2020,27,7,2020,417,9,Azerbaijan,AZ,AZE,10047719.0,Europe,59.80461834
26/07/2020,26,7,2020,321,8,Azerbaijan,AZ,AZE,10047719.0,Europe,60.82972663
25/07/2020,25,7,2020,332,9,Azerbaijan,AZ,AZE,10047719.0,Europe,62.91975323
24/07/2020,24,7,2020,347,6,Azerbaijan,AZ,AZE,10047719.0,Europe,64.85053971
23/07/2020,23,7,2020,391,9,Azerbaijan,AZ,AZE,10047719.0,Europe,66.85099374
22/07/2020,22,7,2020,352,13,Azerbaijan,AZ,AZE,10047719.0,Europe,68.35382239
21/07/2020,21,7,2020,369,9,Azerbaijan,AZ,AZE,10047719.0,Europe,70.19503631
20/07/2020,20,7,2020,388,5,Azerbaijan,AZ,AZE,10047719.0,Europe,71.6281974
19/07/2020,19,7,2020,497,8,Azerbaijan,AZ,AZE,10047719.0,Europe,72.97178593
18/07/2020,18,7,2020,471,7,Azerbaijan,AZ,AZE,10047719.0,Europe,73.34002872
17/07/2020,17,7,2020,493,8,Azerbaijan,AZ,AZE,10047719.0,Europe,74.45470957
16/07/2020,16,7,2020,559,7,Azerbaijan,AZ,AZE,10047719.0,Europe,75.24095767
15/07/2020,15,7,2020,543,6,Azerbaijan,AZ,AZE,10047719.0,Europe,75.5295804
14/07/2020,14,7,2020,529,7,Azerbaijan,AZ,AZE,10047719.0,Europe,75.65896299
13/07/2020,13,7,2020,520,8,Azerbaijan,AZ,AZE,10047719.0,Europe,75.80825061
12/07/2020,12,7,2020,531,6,Azerbaijan,AZ,AZE,10047719.0,Europe,75.94758572
11/07/2020,11,7,2020,526,8,Azerbaijan,AZ,AZE,10047719.0,Europe,75.84806064
10/07/2020,10,7,2020,548,10,Azerbaijan,AZ,AZE,10047719.0,Europe,75.75848807
09/07/2020,9,7,2020,542,9,Azerbaijan,AZ,AZE,10047719.0,Europe,75.74853556
08/07/2020,8,7,2020,537,7,Azerbaijan,AZ,AZE,10047719.0,Europe,76.22625593
07/07/2020,7,7,2020,513,8,Azerbaijan,AZ,AZE,10047719.0,Europe,75.93763321
06/07/2020,6,7,2020,523,9,Azerbaijan,AZ,AZE,10047719.0,Europe,75.58929544
05/07/2020,5,7,2020,534,6,Azerbaijan,AZ,AZE,10047719.0,Europe,75.2708152
04/07/2020,4,7,2020,583,7,Azerbaijan,AZ,AZE,10047719.0,Europe,74.64380722
03/07/2020,3,7,2020,572,8,Azerbaijan,AZ,AZE,10047719.0,Europe,73.20069361
02/07/2020,2,7,2020,588,7,Azerbaijan,AZ,AZE,10047719.0,Europe,70.87180683
01/07/2020,1,7,2020,556,7,Azerbaijan,AZ,AZE,10047719.0,Europe,68.29410735
30/06/2020,30,6,2020,544,8,Azerbaijan,AZ,AZE,10047719.0,Europe,66.12446069
29/06/2020,29,6,2020,534,5,Azerbaijan,AZ,AZE,10047719.0,Europe,64.36286684
28/06/2020,28,6,2020,521,6,Azerbaijan,AZ,AZE,10047719.0,Europe,62.89984821
27/06/2020,27,6,2020,517,7,Azerbaijan,AZ,AZE,10047719.0,Europe,61.21787443
26/06/2020,26,6,2020,547,6,Azerbaijan,AZ,AZE,10047719.0,Europe,59.41647054
25/06/2020,25,6,2020,590,7,Azerbaijan,AZ,AZE,10047719.0,Europe,57.47573156
24/06/2020,24,6,2020,508,6,Azerbaijan,AZ,AZE,10047719.0,Europe,54.97765214
23/06/2020,23,6,2020,478,7,Azerbaijan,AZ,AZE,10047719.0,Europe,53.05681817
22/06/2020,22,6,2020,491,6,Azerbaijan,AZ,AZE,10047719.0,Europe,51.51417949
21/06/2020,21,6,2020,471,5,Azerbaijan,AZ,AZE,10047719.0,Europe,49.75258564
20/06/2020,20,6,2020,438,4,Azerbaijan,AZ,AZE,10047719.0,Europe,48.83695493
19/06/2020,19,6,2020,338,6,Azerbaijan,AZ,AZE,10047719.0,Europe,47.84170417
18/06/2020,18,6,2020,329,7,Azerbaijan,AZ,AZE,10047719.0,Europe,47.08531359
17/06/2020,17,6,2020,338,4,Azerbaijan,AZ,AZE,10047719.0,Europe,47.04550356
16/06/2020,16,6,2020,367,3,Azerbaijan,AZ,AZE,10047719.0,Europe,46.39859057
15/06/2020,15,6,2020,387,4,Azerbaijan,AZ,AZE,10047719.0,Europe,44.41804155
14/06/2020,14,6,2020,352,2,Azerbaijan,AZ,AZE,10047719.0,Europe,43.03464299
13/06/2020,13,6,2020,336,5,Azerbaijan,AZ,AZE,10047719.0,Europe,42.08915476
12/06/2020,12,6,2020,352,6,Azerbaijan,AZ,AZE,10047719.0,Europe,41.03418895
11/06/2020,11,6,2020,339,4,Azerbaijan,AZ,AZE,10047719.0,Europe,39.43183523
10/06/2020,10,6,2020,315,5,Azerbaijan,AZ,AZE,10047719.0,Europe,37.7000989
09/06/2020,9,6,2020,323,5,Azerbaijan,AZ,AZE,10047719.0,Europe,35.87879
08/06/2020,8,6,2020,314,4,Azerbaijan,AZ,AZE,10047719.0,Europe,34.14705367
07/06/2020,7,6,2020,379,2,Azerbaijan,AZ,AZE,10047719.0,Europe,32.41531735
06/06/2020,6,6,2020,338,4,Azerbaijan,AZ,AZE,10047719.0,Europe,29.90728542
05/06/2020,5,6,2020,262,2,Azerbaijan,AZ,AZE,10047719.0,Europe,27.59830365
04/06/2020,4,6,2020,325,5,Azerbaijan,AZ,AZE,10047719.0,Europe,26.16514256
03/06/2020,3,6,2020,273,3,Azerbaijan,AZ,AZE,10047719.0,Europe,24.05521094
02/06/2020,2,6,2020,168,5,Azerbaijan,AZ,AZE,10047719.0,Europe,23.63720562
01/06/2020,1,6,2020,248,2,Azerbaijan,AZ,AZE,10047719.0,Europe,22.09456694
31/05/2020,31,5,2020,257,3,Azerbaijan,AZ,AZE,10047719.0,Europe,20.97988608
30/05/2020,30,5,2020,230,2,Azerbaijan,AZ,AZE,10047719.0,Europe,19.99458783
29/05/2020,29,5,2020,191,2,Azerbaijan,AZ,AZE,10047719.0,Europe,18.71071434
28/05/2020,28,5,2020,165,2,Azerbaijan,AZ,AZE,10047719.0,Europe,18.01403881
27/05/2020,27,5,2020,132,1,Azerbaijan,AZ,AZE,10047719.0,Europe,17.01878805
26/05/2020,26,5,2020,149,2,Azerbaijan,AZ,AZE,10047719.0,Europe,16.74011783
25/05/2020,25,5,2020,140,0,Azerbaijan,AZ,AZE,10047719.0,Europe,15.95386973
24/05/2020,24,5,2020,127,3,Azerbaijan,AZ,AZE,10047719.0,Europe,15.5259119
23/05/2020,23,5,2020,106,2,Azerbaijan,AZ,AZE,10047719.0,Europe,15.68515202
22/05/2020,22,5,2020,118,1,Azerbaijan,AZ,AZE,10047719.0,Europe,15.37662429
21/05/2020,21,5,2020,113,2,Azerbaijan,AZ,AZE,10047719.0,Europe,14.96857147
20/05/2020,20,5,2020,231,1,Azerbaijan,AZ,AZE,10047719.0,Europe,14.51075612
19/05/2020,19,5,2020,13,1,Azerbaijan,AZ,AZE,10047719.0,Europe,12.96811744
18/05/2020,18,5,2020,136,3,Azerbaijan,AZ,AZE,10047719.0,Europe,13.35626524
17/05/2020,17,5,2020,158,0,Azerbaijan,AZ,AZE,10047719.0,Europe,12.38091949
16/05/2020,16,5,2020,101,1,Azerbaijan,AZ,AZE,10047719.0,Europe,11.20652359
15/05/2020,15,5,2020,121,0,Azerbaijan,AZ,AZE,10047719.0,Europe,10.6989457
14/05/2020,14,5,2020,65,2,Azerbaijan,AZ,AZE,10047719.0,Europe,9.87288757
13/05/2020,13,5,2020,104,1,Azerbaijan,AZ,AZE,10047719.0,Europe,9.71364745
12/05/2020,12,5,2020,70,0,Azerbaijan,AZ,AZE,10047719.0,Europe,9.06673445
11/05/2020,11,5,2020,97,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.69849167
10/05/2020,10,5,2020,143,3,Azerbaijan,AZ,AZE,10047719.0,Europe,8.01176864
09/05/2020,9,5,2020,75,0,Azerbaijan,AZ,AZE,10047719.0,Europe,6.83737274
08/05/2020,8,5,2020,77,0,Azerbaijan,AZ,AZE,10047719.0,Europe,6.528845
07/05/2020,7,5,2020,67,2,Azerbaijan,AZ,AZE,10047719.0,Europe,6.06107715
06/05/2020,6,5,2020,76,0,Azerbaijan,AZ,AZE,10047719.0,Europe,5.77245442
05/05/2020,5,5,2020,52,1,Azerbaijan,AZ,AZE,10047719.0,Europe,5.45397418
04/05/2020,4,5,2020,38,0,Azerbaijan,AZ,AZE,10047719.0,Europe,5.31463907
03/05/2020,3,5,2020,40,0,Azerbaijan,AZ,AZE,10047719.0,Europe,5.18525647
02/05/2020,2,5,2020,50,1,Azerbaijan,AZ,AZE,10047719.0,Europe,5.11558892
01/05/2020,1,5,2020,38,1,Azerbaijan,AZ,AZE,10047719.0,Europe,5.18525647
30/04/2020,30,4,2020,49,1,Azerbaijan,AZ,AZE,10047719.0,Europe,5.10563641
29/04/2020,29,4,2020,39,0,Azerbaijan,AZ,AZE,10047719.0,Europe,5.17530397
28/04/2020,28,4,2020,33,1,Azerbaijan,AZ,AZE,10047719.0,Europe,5.27482904
27/04/2020,27,4,2020,28,0,Azerbaijan,AZ,AZE,10047719.0,Europe,5.44402167
26/04/2020,26,4,2020,25,0,Azerbaijan,AZ,AZE,10047719.0,Europe,5.56345176
25/04/2020,25,4,2020,44,1,Azerbaijan,AZ,AZE,10047719.0,Europe,5.98145708
24/04/2020,24,4,2020,30,0,Azerbaijan,AZ,AZE,10047719.0,Europe,6.19045975
23/04/2020,23,4,2020,38,0,Azerbaijan,AZ,AZE,10047719.0,Europe,6.92694531
22/04/2020,22,4,2020,44,1,Azerbaijan,AZ,AZE,10047719.0,Europe,7.59376332
21/04/2020,21,4,2020,38,0,Azerbaijan,AZ,AZE,10047719.0,Europe,7.91224356
20/04/2020,20,4,2020,25,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.10134121
19/04/2020,19,4,2020,33,3,Azerbaijan,AZ,AZE,10047719.0,Europe,8.4795365
18/04/2020,18,4,2020,57,0,Azerbaijan,AZ,AZE,10047719.0,Europe,8.92739934
17/04/2020,17,4,2020,30,2,Azerbaijan,AZ,AZE,10047719.0,Europe,8.78806424
16/04/2020,16,4,2020,56,0,Azerbaijan,AZ,AZE,10047719.0,Europe,8.89754182
15/04/2020,15,4,2020,49,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.94730436
14/04/2020,14,4,2020,50,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.70844418
13/04/2020,13,4,2020,40,0,Azerbaijan,AZ,AZE,10047719.0,Europe,8.84777928
12/04/2020,12,4,2020,67,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.71839668
11/04/2020,11,4,2020,65,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.220771300000001
10/04/2020,10,4,2020,104,1,Azerbaijan,AZ,AZE,10047719.0,Europe,8.00181613
